Var1,Var2,Var3
"BRD-K00600835.txt.mat",644,12282
"BRD-K00611064.txt.mat",644,12282
"BRD-K00636532.txt.mat",644,12282
"BRD-K00637033.txt.mat",644,12282
"BRD-K00640357.txt.mat",644,12282
"BRD-K00643888.txt.mat",644,12282
"BRD-K00645031.txt.mat",644,12282
"BRD-K00663064.txt.mat",644,12282
"BRD-K00663349.txt.mat",644,12282
"BRD-K00664012.txt.mat",644,12282
"BRD-K00668050.txt.mat",644,12282
"BRD-K00671069.txt.mat",644,12282
"BRD-K00689442.txt.mat",644,12282
"BRD-K00692337.txt.mat",644,12282
"BRD-K00695053.txt.mat",644,12282
"BRD-K00697836.txt.mat",644,12282
"BRD-K00715257.txt.mat",644,12282
"BRD-K00740489.txt.mat",644,12282
"BRD-K00754679.txt.mat",644,12282
"BRD-K00765103.txt.mat",644,12282
"BRD-K00766524.txt.mat",644,12282
"BRD-K00799745.txt.mat",644,12282
"BRD-K00801367.txt.mat",644,12282
"BRD-K00801770.txt.mat",644,12282
"BRD-K00812396.txt.mat",644,12282
"BRD-K00816125.txt.mat",644,12282
"BRD-K00816165.txt.mat",644,12282
"BRD-K00816633.txt.mat",644,12282
"BRD-K00818202.txt.mat",644,12282
"BRD-K00819343.txt.mat",644,12282
"BRD-K00835201.txt.mat",644,12282
"BRD-K00842536.txt.mat",644,12282
"BRD-K00845702.txt.mat",644,12282
"BRD-K00846846.txt.mat",644,12282
"BRD-K00846914.txt.mat",644,12282
"BRD-K00859168.txt.mat",644,12282
"BRD-K00859238.txt.mat",644,12282
"BRD-K00863274.txt.mat",644,12282
"BRD-K00863322.txt.mat",644,12282
"BRD-K00865615.txt.mat",644,12282
"BRD-K00867929.txt.mat",644,12282
"BRD-K00868395.txt.mat",644,12282
"BRD-K00878439.txt.mat",644,12282
"BRD-K00892322.txt.mat",644,12282
"BRD-K00900096.txt.mat",644,12282
"BRD-K00910650.txt.mat",644,12282
"BRD-K00913793.txt.mat",644,12282
"BRD-K00918977.txt.mat",644,12282
"BRD-K00925050.txt.mat",644,12282
"BRD-K00927991.txt.mat",644,12282
"BRD-K00930335.txt.mat",644,12282
"BRD-K00935206.txt.mat",644,12282
"BRD-K00944562.txt.mat",644,12282
"BRD-K00946569.txt.mat",644,12282
"BRD-K00951345.txt.mat",644,12282
"BRD-K00954209.txt.mat",644,12282
"BRD-K00954272.txt.mat",644,12282
"BRD-K00959946.txt.mat",644,12282
"BRD-K00967758.txt.mat",644,12282
"BRD-K00972013.txt.mat",644,12282
"BRD-K00977230.txt.mat",644,12282
"BRD-K00991320.txt.mat",644,12282
"BRD-K00998404.txt.mat",644,12282
"BRD-K01006500.txt.mat",644,12282
"BRD-K01008530.txt.mat",644,12282
"BRD-K01011412.txt.mat",644,12282
"BRD-K01023753.txt.mat",644,12282
"BRD-K01037390.txt.mat",644,12282
"BRD-K01048110.txt.mat",644,12282
"BRD-K01048404.txt.mat",644,12282
"BRD-K01055635.txt.mat",644,12282
"BRD-K01060955.txt.mat",644,12282
"BRD-K01070670.txt.mat",644,12282
"BRD-K01071579.txt.mat",644,12282
"BRD-K01089529.txt.mat",644,12282
"BRD-K01091374.txt.mat",644,12282
"BRD-K01093405.txt.mat",644,12282
"BRD-K01121114.txt.mat",644,12282
"BRD-K01121544.txt.mat",644,12282
"BRD-K01125214.txt.mat",644,12282
"BRD-K01140360.txt.mat",644,12282
"BRD-K01146969.txt.mat",644,12282
"BRD-K01162658.txt.mat",644,12282
"BRD-K01176062.txt.mat",644,12282
"BRD-K01187795.txt.mat",644,12282
"BRD-K01193369.txt.mat",644,12282
"BRD-K01202062.txt.mat",644,12282
"BRD-K01204681.txt.mat",644,12282
"BRD-K01208204.txt.mat",644,12282
"BRD-K01211710.txt.mat",644,12282
"BRD-K01214267.txt.mat",644,12282
"BRD-K01221769.txt.mat",644,12282
"BRD-K01222176.txt.mat",644,12282
"BRD-K01228394.txt.mat",644,12282
"BRD-K01229043.txt.mat",644,12282
"BRD-K01241136.txt.mat",644,12282
"BRD-K01245760.txt.mat",644,12282
"BRD-K01248935.txt.mat",644,12282
"BRD-K01251033.txt.mat",644,12282
"BRD-K01265221.txt.mat",644,12282
"BRD-K01275558.txt.mat",644,12282
"BRD-K01282863.txt.mat",644,12282
"BRD-K01284917.txt.mat",644,12282
"BRD-K01289045.txt.mat",644,12282
"BRD-K01310096.txt.mat",644,12282
"BRD-K01312966.txt.mat",644,12282
"BRD-K01316590.txt.mat",644,12282
"BRD-K01317665.txt.mat",644,12282
"BRD-K01326303.txt.mat",644,12282
"BRD-K01329157.txt.mat",644,12282
"BRD-K01333970.txt.mat",644,12282
"BRD-K01335229.txt.mat",644,12282
"BRD-K01335708.txt.mat",644,12282
"BRD-K01348631.txt.mat",644,12282
"BRD-K01352631.txt.mat",644,12282
"BRD-K01355066.txt.mat",644,12282
"BRD-K01359264.txt.mat",644,12282
"BRD-K01373529.txt.mat",644,12282
"BRD-K01383339.txt.mat",644,12282
"BRD-K01389427.txt.mat",644,12282
"BRD-K01404579.txt.mat",644,12282
"BRD-K01405464.txt.mat",644,12282
"BRD-K01409647.txt.mat",644,12282
"BRD-K01425313.txt.mat",644,12282
"BRD-K01425431.txt.mat",644,12282
"BRD-K01427177.txt.mat",644,12282
"BRD-K01435720.txt.mat",644,12282
"BRD-K01448700.txt.mat",644,12282
"BRD-K01463627.txt.mat",644,12282
"BRD-K01477275.txt.mat",644,12282
"BRD-K01478916.txt.mat",644,12282
"BRD-K01490356.txt.mat",644,12282
"BRD-K01497006.txt.mat",644,12282
"BRD-K01497355.txt.mat",644,12282
"BRD-K01520595.txt.mat",644,12282
"BRD-K01520647.txt.mat",644,12282
"BRD-K01523435.txt.mat",644,12282
"BRD-K01528688.txt.mat",644,12282
"BRD-K01547088.txt.mat",644,12282
"BRD-K01547285.txt.mat",644,12282
"BRD-K01556781.txt.mat",644,12282
"BRD-K01558205.txt.mat",644,12282
"BRD-K01566563.txt.mat",644,12282
"BRD-K01568615.txt.mat",644,12282
"BRD-K01570637.txt.mat",644,12282
"BRD-K01572707.txt.mat",644,12282
"BRD-K01573538.txt.mat",644,12282
"BRD-K01575212.txt.mat",644,12282
"BRD-K01576758.txt.mat",644,12282
"BRD-K01578344.txt.mat",644,12282
"BRD-K01591707.txt.mat",644,12282
"BRD-K01594626.txt.mat",644,12282
"BRD-K01594666.txt.mat",644,12282
"BRD-K01594737.txt.mat",644,12282
"BRD-K01594854.txt.mat",644,12282
"BRD-K01595245.txt.mat",644,12282
"BRD-K01602319.txt.mat",644,12282
"BRD-K01604266.txt.mat",644,12282
"BRD-K01604352.txt.mat",644,12282
"BRD-K01605959.txt.mat",644,12282
"BRD-K01607762.txt.mat",644,12282
"BRD-K01608965.txt.mat",644,12282
"BRD-K01614657.txt.mat",644,12282
"BRD-K01615174.txt.mat",644,12282
"BRD-K01615361.txt.mat",644,12282
"BRD-K01619611.txt.mat",644,12282
"BRD-K01621458.txt.mat",644,12282
"BRD-K01624114.txt.mat",644,12282
"BRD-K01626010.txt.mat",644,12282
"BRD-K01626580.txt.mat",644,12282
"BRD-K01632787.txt.mat",644,12282
"BRD-K01651394.txt.mat",644,12282
"BRD-K01658702.txt.mat",644,12282
"BRD-K01676918.txt.mat",644,12282
"BRD-K01678149.txt.mat",644,12282
"BRD-K01691627.txt.mat",644,12282
"BRD-K01700755.txt.mat",644,12282
"BRD-K01711704.txt.mat",644,12282
"BRD-K01715539.txt.mat",644,12282
"BRD-K01727336.txt.mat",644,12282
"BRD-K01737880.txt.mat",644,12282
"BRD-K01739339.txt.mat",644,12282
"BRD-K01751906.txt.mat",644,12282
"BRD-K01757377.txt.mat",644,12282
"BRD-K01763173.txt.mat",644,12282
"BRD-K01777999.txt.mat",644,12282
"BRD-K01780082.txt.mat",644,12282
"BRD-K01787550.txt.mat",644,12282
"BRD-K01795516.txt.mat",644,12282
"BRD-K01798544.txt.mat",644,12282
"BRD-K01800462.txt.mat",644,12282
"BRD-K01800709.txt.mat",644,12282
"BRD-K01806521.txt.mat",644,12282
"BRD-K01822243.txt.mat",644,12282
"BRD-K01823914.txt.mat",644,12282
"BRD-K01825565.txt.mat",644,12282
"BRD-K01834163.txt.mat",644,12282
"BRD-K01847595.txt.mat",644,12282
"BRD-K01849255.txt.mat",644,12282
"BRD-K01855742.txt.mat",644,12282
"BRD-K01876557.txt.mat",644,12282
"BRD-K01877724.txt.mat",644,12282
"BRD-K01886140.txt.mat",644,12282
"BRD-K01896723.txt.mat",644,12282
"BRD-K01911039.txt.mat",644,12282
"BRD-K01912493.txt.mat",644,12282
"BRD-K01916633.txt.mat",644,12282
"BRD-K01922500.txt.mat",644,12282
"BRD-K01966678.txt.mat",644,12282
"BRD-K01971712.txt.mat",644,12282
"BRD-K01975855.txt.mat",644,12282
"BRD-K01977318.txt.mat",644,12282
"BRD-K01979737.txt.mat",644,12282
"BRD-K01981286.txt.mat",644,12282
"BRD-K01987080.txt.mat",644,12282
"BRD-K02003138.txt.mat",644,12282
"BRD-K02004525.txt.mat",644,12282
"BRD-K02008913.txt.mat",644,12282
"BRD-K02010139.txt.mat",644,12282
"BRD-K02014458.txt.mat",644,12282
"BRD-K02025760.txt.mat",644,12282
"BRD-K02032571.txt.mat",644,12282
"BRD-K02037850.txt.mat",644,12282
"BRD-K02041150.txt.mat",644,12282
"BRD-K02043218.txt.mat",644,12282
"BRD-K02055666.txt.mat",644,12282
"BRD-K02058097.txt.mat",644,12282
"BRD-K02061388.txt.mat",644,12282
"BRD-K02063190.txt.mat",644,12282
"BRD-K02065962.txt.mat",644,12282
"BRD-K02072940.txt.mat",644,12282
"BRD-K02076218.txt.mat",644,12282
"BRD-K02089646.txt.mat",644,12282
"BRD-K02098145.txt.mat",644,12282
"BRD-K02098967.txt.mat",644,12282
"BRD-K02109522.txt.mat",644,12282
"BRD-K02112931.txt.mat",644,12282
"BRD-K02117849.txt.mat",644,12282
"BRD-K02125996.txt.mat",644,12282
"BRD-K02131961.txt.mat",644,12282
"BRD-K02132857.txt.mat",644,12282
"BRD-K02133388.txt.mat",644,12282
"BRD-K02150184.txt.mat",644,12282
"BRD-K02159117.txt.mat",644,12282
"BRD-K02162441.txt.mat",644,12282
"BRD-K02170312.txt.mat",644,12282
"BRD-K02174945.txt.mat",644,12282
"BRD-K02175743.txt.mat",644,12282
"BRD-K02189204.txt.mat",644,12282
"BRD-K02201521.txt.mat",644,12282
"BRD-K02206783.txt.mat",644,12282
"BRD-K02208014.txt.mat",644,12282
"BRD-K02216544.txt.mat",644,12282
"BRD-K02217114.txt.mat",644,12282
"BRD-K02222982.txt.mat",644,12282
"BRD-K02223034.txt.mat",644,12282
"BRD-K02223457.txt.mat",644,12282
"BRD-K02229102.txt.mat",644,12282
"BRD-K02240493.txt.mat",644,12282
"BRD-K02241254.txt.mat",644,12282
"BRD-K02242562.txt.mat",644,12282
"BRD-K02248910.txt.mat",644,12282
"BRD-K02256002.txt.mat",644,12282
"BRD-K02257023.txt.mat",644,12282
"BRD-K02258558.txt.mat",644,12282
"BRD-K02269790.txt.mat",644,12282
"BRD-K02274189.txt.mat",644,12282
"BRD-K02275742.txt.mat",644,12282
"BRD-K02279849.txt.mat",644,12282
"BRD-K02280251.txt.mat",644,12282
"BRD-K02283603.txt.mat",644,12282
"BRD-K02290471.txt.mat",644,12282
"BRD-K02291788.txt.mat",644,12282
"BRD-K02306470.txt.mat",644,12282
"BRD-K02311587.txt.mat",644,12282
"BRD-K02313433.txt.mat",644,12282
"BRD-K02314198.txt.mat",644,12282
"BRD-K02315366.txt.mat",644,12282
"BRD-K02315839.txt.mat",644,12282
"BRD-K02317159.txt.mat",644,12282
"BRD-K02322717.txt.mat",644,12282
"BRD-K02341205.txt.mat",644,12282
"BRD-K02341409.txt.mat",644,12282
"BRD-K02354331.txt.mat",644,12282
"BRD-K02356765.txt.mat",644,12282
"BRD-K02372107.txt.mat",644,12282
"BRD-K02375958.txt.mat",644,12282
"BRD-K02381115.txt.mat",644,12282
"BRD-K02401733.txt.mat",644,12282
"BRD-K02409808.txt.mat",644,12282
"BRD-K02418197.txt.mat",644,12282
"BRD-K02419152.txt.mat",644,12282
"BRD-K02420864.txt.mat",644,12282
"BRD-K02427049.txt.mat",644,12282
"BRD-K02437976.txt.mat",644,12282
"BRD-K02442093.txt.mat",644,12282
"BRD-K02445308.txt.mat",644,12282
"BRD-K02445831.txt.mat",644,12282
"BRD-K02446652.txt.mat",644,12282
"BRD-K02448874.txt.mat",644,12282
"BRD-K02460212.txt.mat",644,12282
"BRD-K02475229.txt.mat",644,12282
"BRD-K02485640.txt.mat",644,12282
"BRD-K02490064.txt.mat",644,12282
"BRD-K02492147.txt.mat",644,12282
"BRD-K02502363.txt.mat",644,12282
"BRD-K02511275.txt.mat",644,12282
"BRD-K02515288.txt.mat",644,12282
"BRD-K02516751.txt.mat",644,12282
"BRD-K02519835.txt.mat",644,12282
"BRD-K02522894.txt.mat",644,12282
"BRD-K02537686.txt.mat",644,12282
"BRD-K02541615.txt.mat",644,12282
"BRD-K02544589.txt.mat",644,12282
"BRD-K02544880.txt.mat",644,12282
"BRD-K02545368.txt.mat",644,12282
"BRD-K02548021.txt.mat",644,12282
"BRD-K02549628.txt.mat",644,12282
"BRD-K02558072.txt.mat",644,12282
"BRD-K02559684.txt.mat",644,12282
"BRD-K02560333.txt.mat",644,12282
"BRD-K02562327.txt.mat",644,12282
"BRD-K02563170.txt.mat",644,12282
"BRD-K02575886.txt.mat",644,12282
"BRD-K02576169.txt.mat",644,12282
"BRD-K02577117.txt.mat",644,12282
"BRD-K02581961.txt.mat",644,12282
"BRD-K02593152.txt.mat",644,12282
"BRD-K02598395.txt.mat",644,12282
"BRD-K02602944.txt.mat",644,12282
"BRD-K02612980.txt.mat",644,12282
"BRD-K02635441.txt.mat",644,12282
"BRD-K02636305.txt.mat",644,12282
"BRD-K02638906.txt.mat",644,12282
"BRD-K02641134.txt.mat",644,12282
"BRD-K02653582.txt.mat",644,12282
"BRD-K02653676.txt.mat",644,12282
"BRD-K02654447.txt.mat",644,12282
"BRD-K02655584.txt.mat",644,12282
"BRD-K02665621.txt.mat",644,12282
"BRD-K02675466.txt.mat",644,12282
"BRD-K02689622.txt.mat",644,12282
"BRD-K02694971.txt.mat",644,12282
"BRD-K02701279.txt.mat",644,12282
"BRD-K02707544.txt.mat",644,12282
"BRD-K02717912.txt.mat",644,12282
"BRD-K02724364.txt.mat",644,12282
"BRD-K02732091.txt.mat",644,12282
"BRD-K02734624.txt.mat",644,12282
"BRD-K02735834.txt.mat",644,12282
"BRD-K02749944.txt.mat",644,12282
"BRD-K02750843.txt.mat",644,12282
"BRD-K02756145.txt.mat",644,12282
"BRD-K02772785.txt.mat",644,12282
"BRD-K02785641.txt.mat",644,12282
"BRD-K02796109.txt.mat",644,12282
"BRD-K02806746.txt.mat",644,12282
"BRD-K02811477.txt.mat",644,12282
"BRD-K02813113.txt.mat",644,12282
"BRD-K02817669.txt.mat",644,12282
"BRD-K02823077.txt.mat",644,12282
"BRD-K02847640.txt.mat",644,12282
"BRD-K02861439.txt.mat",644,12282
"BRD-K02876750.txt.mat",644,12282
"BRD-K02882069.txt.mat",644,12282
"BRD-K02885102.txt.mat",644,12282
"BRD-K02897131.txt.mat",644,12282
"BRD-K02914492.txt.mat",644,12282
"BRD-K02917242.txt.mat",644,12282
"BRD-K02920722.txt.mat",644,12282
"BRD-K02927581.txt.mat",644,12282
"BRD-K02928994.txt.mat",644,12282
"BRD-K02929561.txt.mat",644,12282
"BRD-K02931142.txt.mat",644,12282
"BRD-K02943940.txt.mat",644,12282
"BRD-K02944060.txt.mat",644,12282
"BRD-K02952507.txt.mat",644,12282
"BRD-K02953825.txt.mat",644,12282
"BRD-K02960110.txt.mat",644,12282
"BRD-K02964016.txt.mat",644,12282
"BRD-K02969269.txt.mat",644,12282
"BRD-K02985669.txt.mat",644,12282
"BRD-K02986291.txt.mat",644,12282
"BRD-K02987635.txt.mat",644,12282
"BRD-K02990757.txt.mat",644,12282
"BRD-K03006541.txt.mat",644,12282
"BRD-K03013810.txt.mat",644,12282
"BRD-K03016409.txt.mat",644,12282
"BRD-K03026470.txt.mat",644,12282
"BRD-K03028122.txt.mat",644,12282
"BRD-K03034193.txt.mat",644,12282
"BRD-K03043432.txt.mat",644,12282
"BRD-K03046744.txt.mat",644,12282
"BRD-K03050455.txt.mat",644,12282
"BRD-K03050720.txt.mat",644,12282
"BRD-K03056434.txt.mat",644,12282
"BRD-K03077507.txt.mat",644,12282
"BRD-K03079643.txt.mat",644,12282
"BRD-K03088187.txt.mat",644,12282
"BRD-K03111155.txt.mat",644,12282
"BRD-K03113036.txt.mat",644,12282
"BRD-K03116835.txt.mat",644,12282
"BRD-K03122949.txt.mat",644,12282
"BRD-K03130528.txt.mat",644,12282
"BRD-K03142004.txt.mat",644,12282
"BRD-K03155021.txt.mat",644,12282
"BRD-K03157318.txt.mat",644,12282
"BRD-K03163743.txt.mat",644,12282
"BRD-K03176945.txt.mat",644,12282
"BRD-K03180599.txt.mat",644,12282
"BRD-K03188480.txt.mat",644,12282
"BRD-K03194608.txt.mat",644,12282
"BRD-K03203188.txt.mat",644,12282
"BRD-K03209844.txt.mat",644,12282
"BRD-K03210181.txt.mat",644,12282
"BRD-K03213425.txt.mat",644,12282
"BRD-K03222452.txt.mat",644,12282
"BRD-K03223506.txt.mat",644,12282
"BRD-K03228956.txt.mat",644,12282
"BRD-K03228992.txt.mat",644,12282
"BRD-K03235359.txt.mat",644,12282
"BRD-K03245321.txt.mat",644,12282
"BRD-K03245480.txt.mat",644,12282
"BRD-K03250561.txt.mat",644,12282
"BRD-K03251393.txt.mat",644,12282
"BRD-K03257659.txt.mat",644,12282
"BRD-K03258328.txt.mat",644,12282
"BRD-K03261284.txt.mat",644,12282
"BRD-K03262953.txt.mat",644,12282
"BRD-K03272554.txt.mat",644,12282
"BRD-K03276924.txt.mat",644,12282
"BRD-K03289154.txt.mat",644,12282
"BRD-K03301842.txt.mat",644,12282
"BRD-K03302289.txt.mat",644,12282
"BRD-K03313681.txt.mat",644,12282
"BRD-K03319520.txt.mat",644,12282
"BRD-K03321770.txt.mat",644,12282
"BRD-K03339442.txt.mat",644,12282
"BRD-K03346718.txt.mat",644,12282
"BRD-K03346868.txt.mat",644,12282
"BRD-K03354008.txt.mat",644,12282
"BRD-K03354784.txt.mat",644,12282
"BRD-K03358980.txt.mat",644,12282
"BRD-K03371390.txt.mat",644,12282
"BRD-K03373081.txt.mat",644,12282
"BRD-K03373364.txt.mat",644,12282
"BRD-K03384615.txt.mat",644,12282
"BRD-K03391109.txt.mat",644,12282
"BRD-K03406275.txt.mat",644,12282
"BRD-K03413212.txt.mat",644,12282
"BRD-K03416270.txt.mat",644,12282
"BRD-K03430401.txt.mat",644,12282
"BRD-K03438483.txt.mat",644,12282
"BRD-K03439359.txt.mat",644,12282
"BRD-K03445781.txt.mat",644,12282
"BRD-K03448064.txt.mat",644,12282
"BRD-K03458571.txt.mat",644,12282
"BRD-K03463440.txt.mat",644,12282
"BRD-K03464662.txt.mat",644,12282
"BRD-K03476588.txt.mat",644,12282
"BRD-K03486902.txt.mat",644,12282
"BRD-K03496358.txt.mat",644,12282
"BRD-K03496708.txt.mat",644,12282
"BRD-K03515135.txt.mat",644,12282
"BRD-K03515977.txt.mat",644,12282
"BRD-K03522229.txt.mat",644,12282
"BRD-K03548778.txt.mat",644,12282
"BRD-K03552198.txt.mat",644,12282
"BRD-K03559171.txt.mat",644,12282
"BRD-K03568952.txt.mat",644,12282
"BRD-K03589483.txt.mat",644,12282
"BRD-K03591925.txt.mat",644,12282
"BRD-K03601317.txt.mat",644,12282
"BRD-K03601405.txt.mat",644,12282
"BRD-K03608142.txt.mat",644,12282
"BRD-K03608458.txt.mat",644,12282
"BRD-K03610256.txt.mat",644,12282
"BRD-K03631605.txt.mat",644,12282
"BRD-K03634222.txt.mat",644,12282
"BRD-K03641022.txt.mat",644,12282
"BRD-K03643699.txt.mat",644,12282
"BRD-K03644600.txt.mat",644,12282
"BRD-K03651051.txt.mat",644,12282
"BRD-K03651937.txt.mat",644,12282
"BRD-K03652504.txt.mat",644,12282
"BRD-K03669312.txt.mat",644,12282
"BRD-K03673270.txt.mat",644,12282
"BRD-K03676054.txt.mat",644,12282
"BRD-K03679890.txt.mat",644,12282
"BRD-K03683936.txt.mat",644,12282
"BRD-K03701362.txt.mat",644,12282
"BRD-K03704870.txt.mat",644,12282
"BRD-K03706963.txt.mat",644,12282
"BRD-K03707297.txt.mat",644,12282
"BRD-K03716420.txt.mat",644,12282
"BRD-K03725349.txt.mat",644,12282
"BRD-K03727241.txt.mat",644,12282
"BRD-K03735855.txt.mat",644,12282
"BRD-K03770502.txt.mat",644,12282
"BRD-K03779476.txt.mat",644,12282
"BRD-K03785392.txt.mat",644,12282
"BRD-K03795299.txt.mat",644,12282
"BRD-K03804563.txt.mat",644,12282
"BRD-K03807141.txt.mat",644,12282
"BRD-K03808778.txt.mat",644,12282
"BRD-K03815046.txt.mat",644,12282
"BRD-K03817886.txt.mat",644,12282
"BRD-K03829970.txt.mat",644,12282
"BRD-K03840522.txt.mat",644,12282
"BRD-K03845749.txt.mat",644,12282
"BRD-K03857568.txt.mat",644,12282
"BRD-K03864628.txt.mat",644,12282
"BRD-K03876750.txt.mat",644,12282
"BRD-K03883227.txt.mat",644,12282
"BRD-K03888308.txt.mat",644,12282
"BRD-K03891150.txt.mat",644,12282
"BRD-K03925537.txt.mat",644,12282
"BRD-K03935278.txt.mat",644,12282
"BRD-K03936430.txt.mat",644,12282
"BRD-K03937518.txt.mat",644,12282
"BRD-K03954795.txt.mat",644,12282
"BRD-K03957451.txt.mat",644,12282
"BRD-K03958924.txt.mat",644,12282
"BRD-K03958946.txt.mat",644,12282
"BRD-K03969729.txt.mat",644,12282
"BRD-K03981069.txt.mat",644,12282
"BRD-K03992415.txt.mat",644,12282
"BRD-K03995514.txt.mat",644,12282
"BRD-K04006812.txt.mat",644,12282
"BRD-K04007716.txt.mat",644,12282
"BRD-K04009734.txt.mat",644,12282
"BRD-K04013642.txt.mat",644,12282
"BRD-K04021425.txt.mat",644,12282
"BRD-K04021565.txt.mat",644,12282
"BRD-K04025047.txt.mat",644,12282
"BRD-K04046003.txt.mat",644,12282
"BRD-K04058031.txt.mat",644,12282
"BRD-K04061325.txt.mat",644,12282
"BRD-K04073989.txt.mat",644,12282
"BRD-K04076294.txt.mat",644,12282
"BRD-K04078927.txt.mat",644,12282
"BRD-K04086909.txt.mat",644,12282
"BRD-K04087697.txt.mat",644,12282
"BRD-K04104496.txt.mat",644,12282
"BRD-K04117492.txt.mat",644,12282
"BRD-K04123911.txt.mat",644,12282
"BRD-K04124609.txt.mat",644,12282
"BRD-K04133968.txt.mat",644,12282
"BRD-K04136539.txt.mat",644,12282
"BRD-K04139743.txt.mat",644,12282
"BRD-K04147035.txt.mat",644,12282
"BRD-K04153348.txt.mat",644,12282
"BRD-K04156788.txt.mat",644,12282
"BRD-K04188046.txt.mat",644,12282
"BRD-K04192660.txt.mat",644,12282
"BRD-K04206413.txt.mat",644,12282
"BRD-K04229162.txt.mat",644,12282
"BRD-K04230416.txt.mat",644,12282
"BRD-K04232710.txt.mat",644,12282
"BRD-K04237106.txt.mat",644,12282
"BRD-K04238564.txt.mat",644,12282
"BRD-K04239420.txt.mat",644,12282
"BRD-K04251331.txt.mat",644,12282
"BRD-K04260462.txt.mat",644,12282
"BRD-K04261044.txt.mat",644,12282
"BRD-K04262969.txt.mat",644,12282
"BRD-K04266880.txt.mat",644,12282
"BRD-K04267190.txt.mat",644,12282
"BRD-K04278887.txt.mat",644,12282
"BRD-K04279026.txt.mat",644,12282
"BRD-K04284624.txt.mat",644,12282
"BRD-K04288183.txt.mat",644,12282
"BRD-K04289865.txt.mat",644,12282
"BRD-K04291521.txt.mat",644,12282
"BRD-K04309313.txt.mat",644,12282
"BRD-K04321001.txt.mat",644,12282
"BRD-K04326190.txt.mat",644,12282
"BRD-K04328580.txt.mat",644,12282
"BRD-K04340915.txt.mat",644,12282
"BRD-K04361415.txt.mat",644,12282
"BRD-K04362735.txt.mat",644,12282
"BRD-K04363266.txt.mat",644,12282
"BRD-K04364654.txt.mat",644,12282
"BRD-K04366697.txt.mat",644,12282
"BRD-K04367289.txt.mat",644,12282
"BRD-K04371396.txt.mat",644,12282
"BRD-K04371509.txt.mat",644,12282
"BRD-K04380254.txt.mat",644,12282
"BRD-K04388421.txt.mat",644,12282
"BRD-K04395157.txt.mat",644,12282
"BRD-K04402444.txt.mat",644,12282
"BRD-K04411796.txt.mat",644,12282
"BRD-K04418684.txt.mat",644,12282
"BRD-K04429417.txt.mat",644,12282
"BRD-K04443175.txt.mat",644,12282
"BRD-K04445149.txt.mat",644,12282
"BRD-K04457555.txt.mat",644,12282
"BRD-K04458934.txt.mat",644,12282
"BRD-K04465546.txt.mat",644,12282
"BRD-K04476933.txt.mat",644,12282
"BRD-K04512584.txt.mat",644,12282
"BRD-K04515815.txt.mat",644,12282
"BRD-K04516579.txt.mat",644,12282
"BRD-K04518829.txt.mat",644,12282
"BRD-K04521490.txt.mat",644,12282
"BRD-K04533640.txt.mat",644,12282
"BRD-K04534322.txt.mat",644,12282
"BRD-K04540960.txt.mat",644,12282
"BRD-K04561891.txt.mat",644,12282
"BRD-K04562016.txt.mat",644,12282
"BRD-K04566325.txt.mat",644,12282
"BRD-K04570341.txt.mat",644,12282
"BRD-K04574057.txt.mat",644,12282
"BRD-K04575404.txt.mat",644,12282
"BRD-K04577097.txt.mat",644,12282
"BRD-K04585040.txt.mat",644,12282
"BRD-K04588345.txt.mat",644,12282
"BRD-K04605510.txt.mat",644,12282
"BRD-K04613932.txt.mat",644,12282
"BRD-K04617562.txt.mat",644,12282
"BRD-K04618303.txt.mat",644,12282
"BRD-K04627808.txt.mat",644,12282
"BRD-K04630954.txt.mat",644,12282
"BRD-K04632192.txt.mat",644,12282
"BRD-K04632406.txt.mat",644,12282
"BRD-K04643052.txt.mat",644,12282
"BRD-K04643065.txt.mat",644,12282
"BRD-K04648846.txt.mat",644,12282
"BRD-K04650027.txt.mat",644,12282
"BRD-K04669648.txt.mat",644,12282
"BRD-K04676863.txt.mat",644,12282
"BRD-K04680237.txt.mat",644,12282
"BRD-K04682465.txt.mat",644,12282
"BRD-K04687955.txt.mat",644,12282
"BRD-K04695623.txt.mat",644,12282
"BRD-K04696500.txt.mat",644,12282
"BRD-K04701379.txt.mat",644,12282
"BRD-K04718515.txt.mat",644,12282
"BRD-K04722205.txt.mat",644,12282
"BRD-K04729818.txt.mat",644,12282
"BRD-K04733502.txt.mat",644,12282
"BRD-K04745699.txt.mat",644,12282
"BRD-K04749191.txt.mat",644,12282
"BRD-K04750859.txt.mat",644,12282
"BRD-K04753511.txt.mat",644,12282
"BRD-K04759195.txt.mat",644,12282
"BRD-K04772033.txt.mat",644,12282
"BRD-K04776289.txt.mat",644,12282
"BRD-K04779531.txt.mat",644,12282
"BRD-K04798077.txt.mat",644,12282
"BRD-K04802065.txt.mat",644,12282
"BRD-K04803823.txt.mat",644,12282
"BRD-K04831789.txt.mat",644,12282
"BRD-K04832618.txt.mat",644,12282
"BRD-K04847305.txt.mat",644,12282
"BRD-K04856990.txt.mat",644,12282
"BRD-K04873321.txt.mat",644,12282
"BRD-K04882719.txt.mat",644,12282
"BRD-K04890734.txt.mat",644,12282
"BRD-K04922291.txt.mat",644,12282
"BRD-K04930762.txt.mat",644,12282
"BRD-K04937680.txt.mat",644,12282
"BRD-K04983929.txt.mat",644,12282
"BRD-K04985042.txt.mat",644,12282
"BRD-K04986062.txt.mat",644,12282
"BRD-K04993985.txt.mat",644,12282
